player_id,player_display_name,position,team,week,attempts,passing_yards,carries,rushing_yards,targets,receptions,receiving_yards
00-0036231,Kyle Dugger,SAF,NE,1,0,0,0,0,0,0,0
00-0036244,Colby Parkinson,TE,LA,1,0,0,0,0,2,2,-6
00-0036252,Michael Pittman,WR,IND,1,0,0,0,0,8,6,80
00-0036253,Julian Blackmon,SAF,NO,1,0,0,0,0,0,0,0
00-0036256,Colton McKivitz,OT,SF,1,0,0,0,0,0,0,0
00-0036258,Jonah Jackson,G,CHI,1,0,0,0,0,0,0,0
00-0036259,Jauan Jennings,WR,SF,1,0,0,0,0,5,2,16
00-0036260,Javon Kinlaw,DT,WAS,1,0,0,0,0,0,0,0
00-0036264,Jordan Love,QB,GB,1,22,188,3,4,0,0,0
00-0036265,AJ Dillon,RB,PHI,1,0,0,3,10,0,0,0
00-0036266,Jordan Elliott,DT,SF,1,0,0,0,0,0,0,0
00-0036274,Jeff Okudah,CB,MIN,1,0,0,0,0,0,0,0
00-0036275,D'Andre Swift,RB,CHI,1,0,0,17,53,5,3,12
00-0036280,Malik Harrison,LB,PIT,1,0,0,0,0,0,0,0
00-0036282,Grant Delpit,SAF,CLE,1,0,0,0,0,0,0,0
00-0036284,Mekhi Becton,G,LAC,1,0,0,0,0,0,0,0
00-0036285,A.J. Terrell,CB,ATL,1,0,0,0,0,0,0,0
00-0036286,K'Lavon Chaisson,LB,NE,1,0,0,0,0,0,0,0
00-0036287,Noah Igbinoghene,CB,WAS,1,0,0,0,0,0,0,0
00-0036288,Yetur Gross-Matos,DE,SF,1,0,0,0,0,0,0,0
00-0036290,Cole Kmet,TE,CHI,1,0,0,0,0,4,1,31
00-0036293,Jeremy Chinn,SAF,LV,1,0,0,0,0,0,0,0
00-0036294,Logan Wilson,LB,CIN,1,0,0,0,0,0,0,0
00-0036298,Akeem Davis-Gaither,LB,ARI,1,0,0,0,0,0,0,0
00-0036302,Jaylinn Hawkins,SAF,NE,1,0,0,0,0,0,0,0
00-0036313,Braden Mann,P,PHI,1,0,0,0,0,0,0,0
00-0036322,Justin Jefferson,WR,MIN,1,0,0,1,4,7,4,44
00-0036323,Patrick Queen,LB,PIT,1,0,0,0,0,0,0,0
00-0036328,Antonio Gibson,RB,NE,1,0,0,1,3,1,0,0
00-0036329,Ashtyn Davis,SAF,MIA,1,0,0,0,0,0,0,0
00-0036331,Devin Duvernay,WR,CHI,1,0,0,0,0,0,0,0
00-0036333,Alex Highsmith,LB,PIT,1,0,0,0,0,0,0,0
00-0036335,D.J. Wonnum,LB,CAR,1,0,0,0,0,0,0,0
00-0036337,James Lynch,DT,TEN,1,0,0,0,0,0,0,0
00-0036338,Troy Dye,LB,LAC,1,0,0,0,0,0,0,0
00-0036348,Josh Metellus,SAF,MIN,1,0,0,0,0,0,0,0
00-0036349,Kam Curl,SAF,LA,1,0,0,0,0,0,0,0
00-0036355,Justin Herbert,QB,LAC,1,34,318,7,32,0,0,0
00-0036358,CeeDee Lamb,WR,DAL,1,0,0,0,0,13,7,110
00-0036361,Trevon Diggs,CB,DAL,1,0,0,0,0,0,0,0
00-0036366,Neville Gallimore,DT,IND,1,0,0,0,0,0,0,0
00-0036369,John Simpson,G,NYJ,1,0,0,0,0,0,0,0
00-0036374,L'Jarius Sneed,CB,TEN,1,0,0,0,0,0,0,0
00-0036375,Amik Robertson,CB,DET,1,0,0,0,0,0,0,0
00-0036378,Michael Danna,LB,KC,1,0,0,0,0,0,0,0
00-0036380,Alohi Gilman,SAF,LAC,1,0,0,0,0,0,0,0
00-0036388,Xavier McKinney,SAF,GB,1,0,0,0,0,0,0,0
00-0036389,Jalen Hurts,QB,PHI,1,23,152,14,62,0,0,0
00-0036394,Darnay Holmes,CB,LV,1,0,0,0,0,0,0,0
00-0036407,Jerry Jeudy,WR,CLE,1,0,0,0,0,8,5,66
00-0036408,Cesar Ruiz,C,NO,1,0,0,0,0,0,0,0
00-0036409,Jordyn Brooks,LB,MIA,1,0,0,0,0,0,0,0
00-0036410,Tee Higgins,WR,CIN,1,0,0,0,0,4,3,33
00-0036411,Antoine Winfield Jr.,SAF,TB,1,0,0,0,0,0,0,0
00-0036413,Darrell Taylor,DE,HOU,1,0,0,0,0,0,0,0
00-0036416,Kristian Fulton,CB,KC,1,0,0,0,0,0,0,0
00-0036418,Zack Baun,LB,PHI,1,0,0,0,0,0,0,0
00-0036422,Adam Trautman,TE,DEN,1,0,0,0,0,1,1,5
00-0036427,Tyler Johnson,WR,NYJ,1,0,0,0,0,2,2,31
00-0036428,Justin Strnad,LB,DEN,1,0,0,0,0,0,0,0
00-0036441,"Kenneth Murray, Jr.",LB,DAL,1,0,0,0,0,0,0,0
00-0036442,Joe Burrow,QB,CIN,1,23,113,2,3,0,0,0
00-0036479,Kwity Paye,DE,IND,1,0,0,0,0,0,0,0
00-0036480,Dayo Odeyingbo,DE,CHI,1,0,0,0,0,0,0,0
00-0036500,Jamien Sherwood,LB,NYJ,1,0,0,0,0,0,0,0
00-0036501,Michael Carter II,CB,NYJ,1,0,0,0,0,0,0,0
00-0036502,Jason Pinnock,SAF,SF,1,0,0,0,0,0,0,0
00-0036504,Brandin Echols,CB,PIT,1,0,0,0,0,0,0,0
00-0036550,Rashod Bateman,WR,BAL,1,0,0,0,0,4,2,10
00-0036554,Nico Collins,WR,HOU,1,0,0,0,0,5,3,25
00-0036555,Chuba Hubbard,RB,CAR,1,0,0,16,57,5,3,32
00-0036563,Deommodore Lenoir,CB,SF,1,0,0,0,0,0,0,0
00-0036564,Talanoa Hufanga,SAF,DEN,1,0,0,0,0,0,0,0
00-0036568,Roy Lopez,DT,DET,1,0,0,0,0,0,0,0
00-0036613,Jaylen Waddle,WR,MIA,1,0,0,0,0,5,4,30
00-0036619,Dillon Radunz,OT,NO,1,0,0,0,0,0,0,0
00-0036620,Dee Eskridge,WR,MIA,1,0,0,0,0,2,1,9
00-0036621,Nick Bolton,LB,KC,1,0,0,0,0,0,0,0
00-0036623,Creed Humphrey,C,KC,1,0,0,0,0,0,0,0
00-0036625,Benjamin St-Juste,CB,LAC,1,0,0,0,0,0,0,0
00-0036626,Dyami Brown,WR,JAX,1,0,0,2,6,4,3,52
00-0036629,Camryn Bynum,SAF,IND,1,0,0,0,0,0,0,0
00-0036630,Tylan Wallace,WR,BAL,1,0,0,0,0,0,0,0
00-0036637,Noah Gray,TE,KC,1,0,0,0,0,1,1,3
00-0036642,Tedarrell Slaton,DT,CIN,1,0,0,0,0,0,0,0
00-0036644,Cameron McGrone,LB,IND,1,0,0,0,0,0,0,0
00-0036648,Nick Niemann,LB,GB,1,0,0,0,0,0,0,0
00-0036658,Isaiah McDuffie,LB,GB,1,0,0,0,0,0,0,0
00-0036672,Grant Stuard,LB,DET,1,0,0,0,0,0,0,0
00-0036683,Devon Key,SAF,DEN,1,0,0,0,0,0,0,0
00-0036711,Charles Snowden,DE,LV,1,0,0,0,0,0,0,0
00-0036727,Adam Prentice,FB,DEN,1,0,0,0,0,1,1,4
00-0036741,Jack Stoll,TE,NO,1,0,0,0,0,0,0,0
00-0036813,Christian Elliss,LB,NE,1,0,0,0,0,0,0,0
00-0036816,Riley Patterson,K,MIA,1,0,0,0,0,0,0,0
00-0036825,Feleipe Franks,TE,ATL,1,0,0,0,0,0,0,0
00-0036842,Kene Nwangwu,RB,NYJ,1,0,0,0,0,0,0,0
00-0036849,Tutu Atwell,WR,LA,1,0,0,0,0,1,1,4
00-0036854,Evan McPherson,K,CIN,1,0,0,0,0,0,0,0
00-0036862,Ben Skowronek,WR,PIT,1,0,0,0,0,1,1,22
00-0036866,James Hudson,OT,NYG,1,0,0,0,0,0,0,0
00-0036867,Chris Rumph II,LB,NO,1,0,0,0,0,0,0,0
00-0036869,Dan Moore Jr.,OT,TEN,1,0,0,0,0,0,0,0
00-0036874,Pat Surtain II,CB,DEN,1,0,0,0,0,0,0,0
00-0036875,Rhamondre Stevenson,RB,NE,1,0,0,7,15,3,2,12
00-0036876,Kylen Granson,TE,PHI,1,0,0,0,0,1,1,1
00-0036881,Jay Tufele,DT,NYJ,1,0,0,0,0,0,0,0
00-0036887,Luke Farrell,TE,SF,1,0,0,0,0,1,1,4
00-0036893,Najee Harris,RB,LAC,1,0,0,1,5,1,1,5
00-0036894,Pat Freiermuth,TE,PIT,1,0,0,0,0,3,3,28
00-0036900,Ja'Marr Chase,WR,CIN,1,0,0,0,0,5,2,26
00-0036901,Eric Stokes,CB,LV,1,0,0,0,0,0,0,0
00-0036902,Joseph Ossai,DE,CIN,1,0,0,0,0,0,0,0
00-0036903,Bobby Brown III,DT,CAR,1,0,0,0,0,0,0,0
00-0036909,Khyiris Tonga,DT,NE,1,0,0,0,0,0,0,0
00-0036912,DeVonta Smith,WR,PHI,1,0,0,0,0,3,3,16
00-0036914,Greg Rousseau,LB,BUF,1,0,0,0,0,0,0,0
00-0036916,Milton Williams,DT,NE,1,0,0,0,0,0,0,0
00-0036919,Kenny Gainwell,RB,PIT,1,0,0,7,19,4,3,4
00-0036927,Pete Werner,LB,NO,1,0,0,0,0,0,0,0
00-0036932,Micah Parsons,LB,GB,1,0,0,0,0,0,0,0
00-0036933,Zaven Collins,LB,ARI,1,0,0,0,0,0,0,0
00-0036934,Jaelan Phillips,LB,MIA,1,0,0,0,0,0,0,0
00-0036937,Paulson Adebo,CB,NYG,1,0,0,0,0,0,0,0
00-0036940,Odafe Oweh,LB,BAL,1,0,0,0,0,0,0,0
00-0036941,Andre Cisco,SAF,NYJ,1,0,0,0,0,0,0,0
00-0036942,Osa Odighizuwa,DT,DAL,1,0,0,0,0,0,0,0
00-0036944,Jaycee Horn,CB,CAR,1,0,0,0,0,0,0,0
00-0036945,Justin Fields,QB,NYJ,1,22,218,12,48,0,0,0
00-0036952,Jonathon Cooper,LB,DEN,1,0,0,0,0,0,0,0
00-0036962,Tre'von Moehrig,SAF,CAR,1,0,0,0,0,0,0,0
00-0036963,Amon-Ra St. Brown,WR,DET,1,0,0,0,0,6,4,45
00-0036964,Derrick Barnes,LB,DET,1,0,0,0,0,0,0,0
00-0036970,Kyle Pitts,TE,ATL,1,0,0,0,0,8,7,59
00-0036971,Trevor Lawrence,QB,JAX,1,31,178,4,12,0,0,0
00-0036973,Travis Etienne,RB,JAX,1,0,0,16,143,3,3,13
00-0036974,Tyson Campbell,CB,JAX,1,0,0,0,0,0,0,0
00-0036975,Walker Little,OT,JAX,1,0,0,0,0,0,0,0
00-0036976,Spencer Brown,OT,BUF,1,0,0,0,0,0,0,0
00-0036980,Elijah Moore,WR,BUF,1,0,0,1,8,1,1,3
00-0036981,Christian Barmore,DT,NE,1,0,0,0,0,0,0,0
00-0036985,Robert Hainsey,OT,JAX,1,0,0,0,0,0,0,0
00-0036986,Nahshon Wright,CB,CHI,1,0,0,0,0,0,0,0
00-0036987,Brandon Stephens,CB,NYJ,1,0,0,0,0,0,0,0
00-0036988,Josh Palmer,WR,BUF,1,0,0,0,0,9,5,61
00-0036989,Malcolm Koonce,DE,LV,1,0,0,0,0,0,0,0
00-0036990,Divine Deablo,LB,ATL,1,0,0,0,0,0,0,0
00-0036992,Elijah Molden,CB,LAC,1,0,0,0,0,0,0,0
00-0036993,Ifeatu Melifonwu,SAF,MIA,1,0,0,0,0,0,0,0
00-0036994,Ernest Jones,LB,SEA,1,0,0,0,0,0,0,0
00-0036995,Baron Browning,LB,ARI,1,0,0,0,0,0,0,0
00-0036996,Greg Newsome II,CB,CLE,1,0,0,0,0,0,0,0
00-0036997,Javonte Williams,RB,DAL,1,0,0,15,54,3,2,10
00-0036998,Jevon Holland,SAF,NYG,1,0,0,0,0,0,0,0
00-0037001,Quinn Meinerz,C,DEN,1,0,0,0,0,0,0,0
00-0037003,Chazz Surratt,LB,SEA,1,0,0,0,0,0,0,0
00-0037004,Hunter Long,TE,JAX,1,0,0,0,0,1,1,6
00-0037005,Tommy Tremble,TE,CAR,1,0,0,0,0,1,1,2
00-0037007,Patrick Jones II,LB,CAR,1,0,0,0,0,0,0,0
00-0037013,Zach Wilson,QB,MIA,1,8,32,1,3,0,0,0
00-0037051,Elijah Garcia,DE,NYG,1,0,0,0,0,0,0,0
00-0037073,Jordan Davis,DT,PHI,1,0,0,0,0,0,0,0
00-0037074,Quay Walker,LB,GB,1,0,0,0,0,0,0,0
00-0037075,Devonte Wyatt,DT,GB,1,0,0,0,0,0,0,0
00-0037079,Riq Woolen,CB,SEA,1,0,0,0,0,0,0,0
00-0037083,Kingsley Enagbare,LB,GB,1,0,0,0,0,0,0,0
00-0037085,Tyler Badie,RB,DEN,1,0,0,0,0,6,2,16
00-0037091,Bo Melton,WR,GB,1,0,0,0,0,0,0,0
00-0037096,Elijah Hicks,SAF,CHI,1,0,0,0,0,0,0,0
00-0037106,Jaylon Jones,DB,CHI,1,0,0,0,0,0,0,0
00-0037109,Jack Sanborn,LB,DAL,1,0,0,0,0,0,0,0
00-0037112,Jake Tonges,TE,SF,1,0,0,0,0,3,3,15
00-0037130,Reed Blankenship,SAF,PHI,1,0,0,0,0,0,0,0
00-0037137,Josh Jobe,CB,SEA,1,0,0,0,0,0,0,0
00-0037155,Tony Adams,SAF,NYJ,1,0,0,0,0,0,0,0
00-0037190,Sauce Gardner,CB,NYJ,1,0,0,0,0,0,0,0
00-0037191,Trent McDuffie,CB,KC,1,0,0,0,0,0,0,0
00-0037192,George Karlaftis,DE,KC,1,0,0,0,0,0,0,0
00-0037193,Bryan Cook,SAF,KC,1,0,0,0,0,0,0,0
00-0037195,Jaylen Watson,CB,KC,1,0,0,0,0,0,0,0
00-0037197,Isiah Pacheco,RB,KC,1,0,0,5,25,3,2,3
00-0037208,Jack Cochrane,LB,KC,1,0,0,0,0,0,0,0
00-0037224,Cameron Dicker,K,LAC,1,0,0,0,0,0,0,0
00-0037228,Jaylen Warren,RB,PIT,1,0,0,11,37,2,2,22
00-0037235,Travon Walker,DE,JAX,1,0,0,0,0,0,0,0
00-0037236,Aidan Hutchinson,DE,DET,1,0,0,0,0,0,0,0
00-0037237,Derek Stingley Jr.,CB,HOU,1,0,0,0,0,0,0,0
00-0037238,Drake London,WR,ATL,1,0,0,0,0,15,8,55
00-0037239,Chris Olave,WR,NO,1,0,0,0,0,13,7,54
00-0037240,Jameson Williams,WR,DET,1,0,0,1,3,5,4,23
00-0037242,Kaiir Elam,CB,DAL,1,0,0,0,0,0,0,0
00-0037243,Tyler Smith,OT,DAL,1,0,0,0,0,0,0,0
00-0037244,Devin Lloyd,LB,JAX,1,0,0,0,0,0,0,0
00-0037246,Jalen Pitre,SAF,HOU,1,0,0,0,0,0,0,0
00-0037247,George Pickens,WR,DAL,1,0,0,0,0,4,3,30
00-0037248,James Cook,RB,BUF,1,0,0,13,44,5,5,58
00-0037249,Nik Bonitto,LB,DEN,1,0,0,0,0,0,0,0
00-0037251,Alex Wright,DE,CLE,1,0,0,0,0,0,0,0
00-0037253,Marcus Jones,CB,NE,1,0,0,0,0,0,0,0
00-0037254,Terrel Bernard,LB,BUF,1,0,0,0,0,0,0,0
00-0037255,Dylan Parham,G,LV,1,0,0,0,0,0,0,0
00-0037256,Rachaad White,RB,TB,1,0,0,2,14,1,1,2
00-0037258,Dameon Pierce,RB,HOU,1,0,0,3,5,1,0,0
00-0037259,Micah McFadden,LB,NYG,1,0,0,0,0,0,0,0
00-0037261,Khalil Shakir,WR,BUF,1,0,0,0,0,9,6,64
00-0037262,Thomas Booker,DT,LV,1,0,0,0,0,0,0,0
00-0037263,Tyler Allgeier,RB,ATL,1,0,0,10,24,0,0,0
00-0037267,Jerome Ford,RB,CLE,1,0,0,6,8,1,1,-3
00-0037268,Zyon McCollum,CB,TB,1,0,0,0,0,0,0,0
00-0037269,Eric Johnson,DT,IND,1,0,0,0,0,0,0,0
00-0037275,DaRon Bland,CB,DAL,1,0,0,0,0,0,0,0
00-0037276,Ty Chandler,RB,MIN,1,0,0,0,0,0,0,0
00-0037278,Luke Wattenberg,C,DEN,1,0,0,0,0,0,0,0
00-0037280,Matthew Butler,DT,MIA,1,0,0,0,0,0,0,0
00-0037281,Damone Clark,LB,DAL,1,0,0,0,0,0,0,0
00-0037284,Matt Araiza,P,KC,1,0,0,0,0,0,0,0
00-0037288,Christian Benford,CB,BUF,1,0,0,0,0,0,0,0
00-0037291,Jalen Nailor,WR,MIN,1,0,0,0,0,3,1,28
00-0037292,Andrew Ogletree,TE,IND,1,0,0,0,0,0,0,0
00-0037294,Jordan Jackson,DT,DEN,1,0,0,0,0,0,0,0
00-0037295,Jamaree Salyer,G,LAC,1,0,0,0,0,0,0,0
00-0037301,Theo Jackson,DB,MIN,1,0,0,0,0,0,0,0
00-0037304,Connor Heyward,FB,PIT,1,0,0,0,0,0,0,0
00-0037306,John FitzPatrick,TE,GB,1,0,0,0,0,1,1,2
00-0037307,Ja'Sir Taylor,CB,LAC,1,0,0,0,0,0,0,0
00-0037310,James Houston,LB,DAL,1,0,0,0,0,0,0,0
00-0037311,Ko Kieft,TE,TB,1,0,0,0,0,0,0,0
00-0037316,Mark Robinson,LB,NE,1,0,0,0,0,0,0,0
00-0037321,Chase Lucas,CB,SF,1,0,0,0,0,0,0,0
00-0037323,Rodney Thomas,SAF,IND,1,0,0,0,0,0,0,0
00-0037348,Tanner Conner,TE,MIA,1,0,0,0,0,4,2,20
00-0037384,Ja'Quan McMillian,CB,DEN,1,0,0,0,0,0,0,0
00-0037500,Ryan Wright,P,MIN,1,0,0,0,0,0,0,0
00-0037512,Isaiah Pola-Mao,SAF,LV,1,0,0,0,0,0,0,0
00-0037525,Jordan Mason,RB,MIN,1,0,0,15,68,1,1,7
00-0037526,Marcelino McCrary-Ball,LB,NYJ,1,0,0,0,0,0,0,0
00-0037527,Segun Olubi,LB,IND,1,0,0,0,0,0,0,0
00-0037539,Lucas Krull,TE,DEN,1,0,0,0,0,2,1,6
00-0037545,Rashid Shaheed,WR,NO,1,0,0,0,0,9,6,33
00-0037547,Daniel Whelan,P,GB,1,0,0,0,0,0,0,0
00-0037549,Darrell Baker Jr.,CB,TEN,1,0,0,0,0,0,0,0
00-0037587,Nate Landman,LB,LA,1,0,0,0,0,0,0,0
00-0037594,Julius Chestnut,RB,TEN,1,0,0,2,2,0,0,0
00-0037596,Jack Gibbens,LB,NE,1,0,0,0,0,0,0,0
00-0037602,Sam Okuayinonu,DT,SF,1,0,0,0,0,0,0,0
00-0037611,Kayvon Thibodeaux,LB,NYG,1,0,0,0,0,0,0,0
00-0037614,John Metchie III,WR,PHI,1,0,0,0,0,0,0,0
00-0037616,Nick Cross,SAF,IND,1,0,0,0,0,0,0,0
00-0037617,Hassan Haskins,RB,LAC,1,0,0,0,0,0,0,0
00-0037633,Jacob Hummel,LB,BAL,1,0,0,0,0,0,0,0
00-0037663,Jermaine Johnson II,DE,NYJ,1,0,0,0,0,0,0,0
00-0037664,Alec Pierce,WR,IND,1,0,0,0,0,3,1,36
00-0037665,Sam Williams,LB,DAL,1,0,0,0,0,0,0,0
00-0037666,Jalen Tolbert,WR,DAL,1,0,0,0,0,2,1,0
00-0037667,Kerby Joseph,SAF,DET,1,0,0,0,0,0,0,0
00-0037692,Brandon Aubrey,K,DAL,1,0,0,0,0,0,0,0
00-0037740,Garrett Wilson,WR,NYJ,1,0,0,0,0,9,7,95
00-0037741,Jahan Dotson,WR,PHI,1,0,0,0,0,3,3,59
00-0037743,Daxton Hill,DB,CIN,1,0,0,0,0,0,0,0
00-0037744,Trey McBride,TE,ARI,1,0,0,0,0,9,6,61
00-0037745,Velus Jones Jr.,WR,NO,1,0,0,0,0,0,0,0
00-0037746,Brian Robinson,RB,SF,1,0,0,9,33,2,1,4
00-0037752,Tycen Anderson,SAF,CIN,1,0,0,0,0,0,0,0
00-0037753,Cam Taylor-Britt,CB,CIN,1,0,0,0,0,0,0,0
00-0037756,Travis Jones,DT,BAL,1,0,0,0,0,0,0,0
00-0037757,Bernhard Raimann,OT,IND,1,0,0,0,0,0,0,0
00-0037758,Cordale Flott,CB,NYG,1,0,0,0,0,0,0,0
00-0037799,Dondrea Tillman,LB,DEN,1,0,0,0,0,0,0,0
00-0037801,KaVontae Turpin,WR,DAL,1,0,0,2,9,2,2,18
00-0037805,Jeremy Ruckert,TE,NYJ,1,0,0,0,0,2,2,16
00-0037809,Chig Okonkwo,TE,TEN,1,0,0,0,0,4,3,19
00-0037816,Romeo Doubs,WR,GB,1,0,0,0,0,4,2,68
00-0037819,Leo Chenal,LB,KC,1,0,0,0,0,0,0,0
00-0037823,Christian Harris,LB,HOU,1,0,0,0,0,0,0,0
00-0037832,Kalia Davis,DT,SF,1,0,0,0,0,0,0,0
00-0037834,Brock Purdy,QB,SF,1,35,277,5,17,0,0,0
00-0037837,Calvin Austin III,WR,PIT,1,0,0,0,0,6,4,70
00-0037839,Cobie Durant,CB,LA,1,0,0,0,0,0,0,0
00-0037840,Kyren Williams,RB,LA,1,0,0,18,66,2,1,3
00-0037841,Quentin Lake,SAF,LA,1,0,0,0,0,0,0,0
00-0037843,Daniel Hardy,DE,CHI,1,0,0,0,0,0,0,0
00-0038038,Kyle Hamilton,SAF,BAL,1,0,0,0,0,0,0,0
00-0038039,Jack Jones,CB,MIA,1,0,0,0,0,0,0,0
00-0038040,Zamir White,RB,LV,1,0,0,3,8,0,0,0
00-0038041,Jake Ferguson,TE,DAL,1,0,0,0,0,6,5,23
00-0038043,Joshua Williams,CB,KC,1,0,0,0,0,0,0,0
00-0038090,Skyy Moore,WR,SF,1,0,0,0,0,0,0,0
00-0038094,Jordan Stout,P,BAL,1,0,0,0,0,0,0,0
00-0038100,Percy Butler,SAF,WAS,1,0,0,0,0,0,0,0
00-0038101,Akayleb Evans,CB,CAR,1,0,0,0,0,0,0,0
00-0038104,Tyquan Thornton,WR,KC,1,0,0,0,0,4,2,41
00-0038106,Eyioma Uwazurike,DT,DEN,1,0,0,0,0,0,0,0
00-0038115,Daniel Bellinger,TE,NYG,1,0,0,0,0,1,1,14
00-0038116,Arnold Ebiketie,LB,ATL,1,0,0,0,0,0,0,0
00-0038117,Wan'Dale Robinson,WR,NYG,1,0,0,0,0,8,6,55
00-0038120,Breece Hall,RB,NYJ,1,0,0,19,107,4,2,38
00-0038121,Alontae Taylor,CB,NO,1,0,0,0,0,0,0,0
00-0038123,Dane Belton,SAF,NYG,1,0,0,0,0,0,0,0
00-0038125,Roger McCreary,CB,TEN,1,0,0,0,0,0,0,0
00-0038127,Logan Hall,DE,TB,1,0,0,0,0,0,0,0
00-0038129,Cade Otton,TE,TB,1,0,0,0,0,3,0,0
00-0038133,Boye Mafe,DE,SEA,1,0,0,0,0,0,0,0
00-0038134,Kenneth Walker III,RB,SEA,1,0,0,10,20,3,3,4
00-0038135,Jaquan Brisker,SAF,CHI,1,0,0,0,0,0,0,0
00-0038136,Coby Bryant,CB,SEA,1,0,0,0,0,0,0,0
00-0038359,Xavier Smith,WR,LA,1,0,0,0,0,1,1,36
00-0038381,Kyu Blu Kelly,CB,LV,1,0,0,0,0,0,0,0
00-0038386,Jalen Carter,DT,PHI,1,0,0,0,0,0,0,0
00-0038387,Colby Wooden,DE,GB,1,0,0,0,0,0,0,0
00-0038390,Noah Sewell,LB,CHI,1,0,0,0,0,0,0,0
00-0038393,Dontayvion Wicks,WR,GB,1,0,0,0,0,2,2,30
00-0038408,Carrington Valentine,DB,GB,1,0,0,0,0,0,0,0
00-0038412,Moro Ojomo,DT,PHI,1,0,0,0,0,0,0,0
00-0038414,Kendall Williamson,SAF,LAC,1,0,0,0,0,0,0,0
00-0038428,Andre Szmyt,K,CLE,1,0,0,0,0,0,0,0
00-0038488,Brady Russell,RB,SEA,1,0,0,0,0,0,0,0
00-0038492,Jason Brownlee,WR,KC,1,0,0,0,0,1,0,0
00-0038496,Xavier Gipson,WR,NYJ,1,0,0,0,0,0,0,0
00-0038504,Trenton Simpson,LB,BAL,1,0,0,0,0,0,0,0
00-0038505,Tavius Robinson,LB,BAL,1,0,0,0,0,0,0,0
00-0038513,Cam Jones,LB,NYJ,1,0,0,0,0,0,0,0
00-0038519,Nikko Remigio,WR,KC,1,0,0,0,0,0,0,0
00-0038541,Tyree Wilson,DE,LV,1,0,0,0,0,0,0,0
00-0038542,Bijan Robinson,RB,ATL,1,0,0,12,24,7,6,100
00-0038543,Jaxon Smith-Njigba,WR,SEA,1,0,0,0,0,13,9,124
00-0038544,Quentin Johnston,WR,LAC,1,0,0,0,0,7,5,79
00-0038546,Myles Murphy,DE,CIN,1,0,0,0,0,0,0,0
00-0038547,Luke Schoonmaker,TE,DAL,1,0,0,0,0,1,0,0
00-0038549,DJ Turner II,CB,CIN,1,0,0,0,0,0,0,0
00-0038551,Kendre Miller,RB,NO,1,0,0,5,24,0,0,0
00-0038552,Riley Moss,CB,DEN,1,0,0,0,0,0,0,0
00-0038553,Daiyan Henley,LB,LAC,1,0,0,0,0,0,0,0
00-0038554,Ji'Ayir Brown,SAF,SF,1,0,0,0,0,0,0,0
00-0038555,Tank Bigsby,RB,JAX,1,0,0,5,12,0,0,0
00-0038557,Dorian Williams,LB,BUF,1,0,0,0,0,0,0,0
00-0038559,Michael Wilson,WR,ARI,1,0,0,0,0,4,1,5
00-0038560,Jordan Battle,SAF,CIN,1,0,0,0,0,0,0,0
00-0038562,Jake Moody,K,SF,1,0,0,0,0,0,0,0
00-0038563,Tre Tucker,WR,LV,1,0,0,0,0,3,2,54
00-0038565,Mekhi Blackmon,DB,IND,1,0,0,0,0,0,0,0
00-0038567,Chad Ryland,K,ARI,1,0,0,0,0,0,0,0
00-0038570,Ventrell Miller,LB,JAX,1,0,0,0,0,0,0,0
00-0038573,Derius Davis,WR,LAC,1,0,0,1,3,0,0,0
00-0038574,Isaiah McGuire,DE,CLE,1,0,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,CIN,1,0,0,0,0,0,0,0
00-0038578,Jay Ward,SAF,MIN,1,0,0,0,0,0,0,0
00-0038590,Justin Shorter,TE,LV,1,0,0,0,0,0,0,0
00-0038596,Antonio Johnson,SAF,JAX,1,0,0,0,0,0,0,0
00-0038597,Chase Brown,RB,CIN,1,0,0,21,43,3,2,8
00-0038599,Henry To'oTo'o,LB,HOU,1,0,0,0,0,0,0,0
00-0038600,Owen Pappoe,LB,ARI,1,0,0,0,0,0,0,0
00-0038601,Asim Richards,OT,NO,1,0,0,0,0,0,0,0
00-0038606,Parker Washington,WR,JAX,1,0,0,0,0,0,0,0
00-0038608,Kayshon Boutte,WR,NE,1,0,0,0,0,8,6,103
00-0038610,Bryce Baringer,P,NE,1,0,0,0,0,0,0,0
00-0038618,Xavier Hutchinson,WR,HOU,1,0,0,1,5,2,2,30
00-0038621,DeMario Douglas,WR,NE,1,0,0,1,4,7,2,-2
00-0038623,Dante Stills,DT,ARI,1,0,0,0,0,0,0,0
00-0038625,Dee Winters,LB,SF,1,0,0,0,0,0,0,0
00-0038626,Brad Robbins,P,BUF,1,0,0,0,0,0,0,0
00-0038646,Alex Austin,CB,NE,1,0,0,0,0,0,0,0
00-0038653,Cory Durden,DT,NE,1,0,0,0,0,0,0,0
00-0038685,Chris Brooks,RB,GB,1,0,0,1,1,1,1,2
00-0038705,Emari Demercado,RB,ARI,1,0,0,0,0,0,0,0
00-0038711,Mohamoud Diabate,LB,CLE,1,0,0,0,0,0,0,0
00-0038715,Ronnie Hickman Jr.,SAF,CLE,1,0,0,0,0,0,0,0
00-0038720,Julian Hill,TE,MIA,1,0,0,0,0,0,0,0
00-0038778,Jalen Redmond,DL,MIN,1,0,0,0,0,0,0,0
00-0038797,Emanuel Wilson,RB,GB,1,0,0,1,4,0,0,0
00-0038807,Ivan Pace Jr.,LB,MIN,1,0,0,0,0,0,0,0
00-0038824,Ryan Miller,WR,TB,1,0,0,0,0,1,0,0
